,HU,MD,PL,RO,SK
2022-12-29 13:00:00+02:00,0.0,147.0,0.0,330.0,0.0
2022-12-29 14:00:00+02:00,0.0,175.0,0.0,308.0,0.0
2022-12-29 15:00:00+02:00,0.0,,0.0,364.0,0.0
2022-12-29 16:00:00+02:00,0.0,132.0,0.0,354.0,0.0
2022-12-29 17:00:00+02:00,0.0,136.0,0.0,373.0,0.0
2022-12-29 18:00:00+02:00,3.0,97.0,0.0,389.0,0.0
2022-12-29 19:00:00+02:00,11.0,11.0,0.0,376.0,0.0
2022-12-29 20:00:00+02:00,9.0,0.0,0.0,411.0,0.0
2022-12-29 21:00:00+02:00,26.0,0.0,0.0,427.0,0.0
2022-12-29 22:00:00+02:00,46.0,0.0,0.0,442.0,0.0
2022-12-29 23:00:00+02:00,79.0,0.0,0.0,488.0,0.0
2022-12-30 00:00:00+02:00,96.0,21.0,0.0,419.0,0.0
2022-12-30 01:00:00+02:00,105.0,0.0,0.0,417.0,0.0
2022-12-30 02:00:00+02:00,167.0,0.0,0.0,342.0,0.0
2022-12-30 03:00:00+02:00,167.0,0.0,0.0,275.0,0.0
2022-12-30 04:00:00+02:00,121.0,0.0,0.0,279.0,0.0
2022-12-30 05:00:00+02:00,51.0,0.0,0.0,338.0,0.0
2022-12-30 06:00:00+02:00,8.0,0.0,0.0,471.0,0.0
2022-12-30 07:00:00+02:00,49.0,0.0,0.0,474.0,0.0
2022-12-30 08:00:00+02:00,2.0,0.0,0.0,494.0,0.0
2022-12-30 09:00:00+02:00,5.0,42.0,0.0,401.0,0.0
2022-12-30 10:00:00+02:00,32.0,39.0,0.0,284.0,0.0
2022-12-30 11:00:00+02:00,13.0,0.0,0.0,343.0,0.0
2022-12-30 12:00:00+02:00,25.0,0.0,0.0,300.0,0.0
2022-12-30 13:00:00+02:00,7.0,0.0,0.0,306.0,0.0
2022-12-30 14:00:00+02:00,4.0,0.0,0.0,332.0,0.0
2022-12-30 15:00:00+02:00,0.0,0.0,0.0,376.0,0.0
2022-12-30 16:00:00+02:00,0.0,0.0,0.0,402.0,0.0
2022-12-30 17:00:00+02:00,58.0,0.0,0.0,423.0,0.0
2022-12-30 18:00:00+02:00,23.0,13.0,0.0,408.0,0.0
2022-12-30 19:00:00+02:00,4.0,0.0,0.0,460.0,0.0
2022-12-30 20:00:00+02:00,13.0,0.0,0.0,428.0,0.0
2022-12-30 21:00:00+02:00,21.0,0.0,0.0,449.0,0.0
2022-12-30 22:00:00+02:00,13.0,0.0,0.0,502.0,0.0
2022-12-30 23:00:00+02:00,55.0,8.0,0.0,513.0,0.0
2022-12-31 00:00:00+02:00,116.0,0.0,0.0,339.0,0.0
2022-12-31 01:00:00+02:00,181.0,0.0,0.0,302.0,0.0
2022-12-31 02:00:00+02:00,161.0,6.0,0.0,305.0,0.0
2022-12-31 03:00:00+02:00,153.0,55.0,0.0,283.0,0.0
2022-12-31 04:00:00+02:00,152.0,64.0,0.0,292.0,0.0
2022-12-31 05:00:00+02:00,151.0,9.0,0.0,317.0,0.0
2022-12-31 06:00:00+02:00,36.0,0.0,0.0,526.0,0.0
2022-12-31 07:00:00+02:00,3.0,0.0,0.0,634.0,0.0
2022-12-31 08:00:00+02:00,1.0,0.0,0.0,626.0,0.0
2022-12-31 09:00:00+02:00,34.0,77.0,0.0,524.0,0.0
2022-12-31 10:00:00+02:00,53.0,38.0,0.0,450.0,0.0
2022-12-31 11:00:00+02:00,58.0,46.0,0.0,362.0,0.0
2022-12-31 12:00:00+02:00,21.0,20.0,0.0,377.0,0.0
2022-12-31 13:00:00+02:00,0.0,182.0,0.0,394.0,0.0
2022-12-31 14:00:00+02:00,0.0,212.0,0.0,396.0,0.0
2022-12-31 15:00:00+02:00,0.0,144.0,0.0,397.0,0.0
2022-12-31 16:00:00+02:00,0.0,267.0,0.0,,0.0
2022-12-31 17:00:00+02:00,0.0,291.0,0.0,383.0,0.0
2022-12-31 18:00:00+02:00,0.0,272.0,0.0,371.0,0.0
2022-12-31 19:00:00+02:00,23.0,122.0,0.0,398.0,0.0
2022-12-31 20:00:00+02:00,73.0,130.0,0.0,262.0,0.0
2022-12-31 21:00:00+02:00,148.0,0.0,0.0,253.0,0.0
2022-12-31 22:00:00+02:00,273.0,0.0,0.0,315.0,0.0
2022-12-31 23:00:00+02:00,271.0,0.0,0.0,305.0,0.0
2023-01-01 00:00:00+02:00,306.0,0.0,0.0,291.0,0.0
2023-01-01 01:00:00+02:00,346.0,0.0,0.0,334.0,0.0
2023-01-01 02:00:00+02:00,456.0,0.0,0.0,325.0,0.0
2023-01-01 03:00:00+02:00,439.0,0.0,0.0,279.0,0.0
2023-01-01 04:00:00+02:00,398.0,0.0,0.0,275.0,0.0
2023-01-01 05:00:00+02:00,385.0,0.0,0.0,245.0,0.0
2023-01-01 06:00:00+02:00,351.0,0.0,0.0,241.0,0.0
2023-01-01 07:00:00+02:00,341.0,0.0,0.0,265.0,0.0
2023-01-01 08:00:00+02:00,236.0,0.0,0.0,239.0,0.0
2023-01-01 09:00:00+02:00,297.0,0.0,0.0,164.0,0.0
2023-01-01 10:00:00+02:00,256.0,0.0,0.0,140.0,0.0
2023-01-01 11:00:00+02:00,282.0,0.0,0.0,150.0,0.0
2023-01-01 12:00:00+02:00,318.0,0.0,0.0,123.0,0.0
2023-01-01 13:00:00+02:00,303.0,0.0,0.0,157.0,0.0
2023-01-01 14:00:00+02:00,226.0,0.0,0.0,183.0,0.0
2023-01-01 15:00:00+02:00,218.0,0.0,0.0,261.0,0.0
2023-01-01 16:00:00+02:00,144.0,0.0,0.0,303.0,0.0
2023-01-01 17:00:00+02:00,186.0,0.0,0.0,514.0,0.0
2023-01-01 18:00:00+02:00,193.0,0.0,0.0,463.0,0.0
2023-01-01 19:00:00+02:00,212.0,0.0,0.0,408.0,0.0
2023-01-01 20:00:00+02:00,226.0,0.0,0.0,,0.0
2023-01-01 21:00:00+02:00,293.0,0.0,0.0,419.0,0.0
2023-01-01 22:00:00+02:00,324.0,0.0,0.0,318.0,0.0
2023-01-01 23:00:00+02:00,377.0,0.0,0.0,249.0,0.0
2023-01-02 00:00:00+02:00,394.0,0.0,0.0,266.0,0.0
2023-01-02 01:00:00+02:00,391.0,0.0,0.0,266.0,0.0
2023-01-02 02:00:00+02:00,461.0,0.0,0.0,223.0,0.0
2023-01-02 03:00:00+02:00,498.0,0.0,0.0,198.0,0.0
2023-01-02 04:00:00+02:00,432.0,0.0,0.0,185.0,0.0
2023-01-02 05:00:00+02:00,281.0,0.0,0.0,203.0,0.0
2023-01-02 06:00:00+02:00,348.0,0.0,0.0,231.0,0.0
2023-01-02 07:00:00+02:00,500.0,0.0,0.0,195.0,0.0
2023-01-02 08:00:00+02:00,475.0,0.0,0.0,136.0,0.0
2023-01-02 09:00:00+02:00,454.0,0.0,0.0,111.0,0.0
2023-01-02 10:00:00+02:00,494.0,0.0,0.0,65.0,0.0
2023-01-02 11:00:00+02:00,439.0,0.0,0.0,48.0,0.0
2023-01-02 12:00:00+02:00,437.0,0.0,0.0,13.0,6.0
2023-01-02 13:00:00+02:00,374.0,0.0,0.0,68.0,0.0
2023-01-02 14:00:00+02:00,320.0,0.0,0.0,62.0,0.0
2023-01-02 15:00:00+02:00,311.0,0.0,0.0,131.0,0.0
2023-01-02 16:00:00+02:00,329.0,0.0,0.0,190.0,0.0
2023-01-02 17:00:00+02:00,388.0,0.0,0.0,260.0,0.0
2023-01-02 18:00:00+02:00,431.0,0.0,0.0,269.0,0.0
2023-01-02 19:00:00+02:00,425.0,0.0,0.0,231.0,0.0
2023-01-02 20:00:00+02:00,421.0,0.0,0.0,209.0,0.0
2023-01-02 21:00:00+02:00,458.0,0.0,0.0,188.0,0.0
2023-01-02 22:00:00+02:00,495.0,0.0,0.0,217.0,0.0
2023-01-02 23:00:00+02:00,411.0,0.0,0.0,275.0,0.0
2023-01-03 00:00:00+02:00,476.0,0.0,0.0,264.0,0.0
2023-01-03 01:00:00+02:00,405.0,0.0,0.0,244.0,0.0
2023-01-03 02:00:00+02:00,393.0,0.0,0.0,217.0,0.0
2023-01-03 03:00:00+02:00,354.0,0.0,0.0,185.0,0.0
2023-01-03 04:00:00+02:00,311.0,0.0,0.0,195.0,0.0
2023-01-03 05:00:00+02:00,281.0,0.0,0.0,246.0,0.0
2023-01-03 06:00:00+02:00,248.0,0.0,0.0,385.0,0.0
2023-01-03 07:00:00+02:00,229.0,0.0,0.0,438.0,0.0
2023-01-03 08:00:00+02:00,238.0,0.0,0.0,350.0,0.0
2023-01-03 09:00:00+02:00,227.0,0.0,0.0,271.0,0.0
2023-01-03 10:00:00+02:00,272.0,0.0,0.0,248.0,0.0
2023-01-03 11:00:00+02:00,297.0,0.0,0.0,202.0,0.0
2023-01-03 12:00:00+02:00,340.0,0.0,0.0,176.0,0.0
2023-01-03 13:00:00+02:00,312.0,0.0,0.0,180.0,0.0
2023-01-03 14:00:00+02:00,339.0,0.0,0.0,223.0,0.0
2023-01-03 15:00:00+02:00,273.0,0.0,0.0,314.0,0.0
2023-01-03 16:00:00+02:00,252.0,0.0,0.0,433.0,0.0
2023-01-03 17:00:00+02:00,335.0,0.0,0.0,458.0,0.0
2023-01-03 18:00:00+02:00,411.0,0.0,0.0,371.0,0.0
2023-01-03 19:00:00+02:00,453.0,0.0,0.0,286.0,0.0
2023-01-03 20:00:00+02:00,402.0,0.0,0.0,272.0,0.0
2023-01-03 21:00:00+02:00,382.0,0.0,0.0,221.0,0.0
2023-01-03 22:00:00+02:00,458.0,0.0,0.0,217.0,0.0
2023-01-03 23:00:00+02:00,470.0,0.0,0.0,207.0,0.0
2023-01-04 00:00:00+02:00,455.0,0.0,0.0,231.0,0.0
2023-01-04 01:00:00+02:00,434.0,0.0,0.0,262.0,0.0
2023-01-04 02:00:00+02:00,415.0,0.0,0.0,259.0,0.0
2023-01-04 03:00:00+02:00,338.0,0.0,0.0,216.0,0.0
2023-01-04 04:00:00+02:00,286.0,0.0,0.0,232.0,0.0
2023-01-04 05:00:00+02:00,259.0,0.0,0.0,267.0,0.0
2023-01-04 06:00:00+02:00,345.0,0.0,0.0,304.0,0.0
2023-01-04 07:00:00+02:00,319.0,0.0,0.0,339.0,0.0
2023-01-04 08:00:00+02:00,275.0,0.0,0.0,432.0,0.0
2023-01-04 09:00:00+02:00,332.0,0.0,0.0,447.0,0.0
2023-01-04 10:00:00+02:00,316.0,0.0,0.0,426.0,0.0
2023-01-04 11:00:00+02:00,272.0,0.0,0.0,344.0,0.0
2023-01-04 12:00:00+02:00,241.0,0.0,0.0,340.0,0.0
2023-01-04 13:00:00+02:00,142.0,0.0,0.0,347.0,0.0
2023-01-04 14:00:00+02:00,140.0,0.0,0.0,281.0,0.0
2023-01-04 15:00:00+02:00,138.0,0.0,0.0,308.0,0.0
2023-01-04 16:00:00+02:00,216.0,0.0,0.0,327.0,0.0
2023-01-04 17:00:00+02:00,236.0,0.0,0.0,373.0,0.0
2023-01-04 18:00:00+02:00,246.0,0.0,0.0,419.0,0.0
2023-01-04 19:00:00+02:00,301.0,0.0,0.0,349.0,0.0
2023-01-04 20:00:00+02:00,226.0,0.0,0.0,402.0,0.0
2023-01-04 21:00:00+02:00,308.0,0.0,0.0,386.0,0.0
2023-01-04 22:00:00+02:00,412.0,0.0,0.0,283.0,0.0
2023-01-04 23:00:00+02:00,399.0,0.0,0.0,294.0,0.0
2023-01-05 00:00:00+02:00,320.0,0.0,0.0,391.0,0.0
2023-01-05 01:00:00+02:00,367.0,0.0,0.0,426.0,0.0
2023-01-05 02:00:00+02:00,403.0,0.0,0.0,384.0,0.0
2023-01-05 03:00:00+02:00,358.0,0.0,0.0,374.0,0.0
2023-01-05 04:00:00+02:00,372.0,0.0,0.0,346.0,0.0
2023-01-05 05:00:00+02:00,357.0,0.0,0.0,359.0,0.0
2023-01-05 06:00:00+02:00,349.0,0.0,0.0,422.0,0.0
2023-01-05 07:00:00+02:00,409.0,0.0,0.0,367.0,0.0
2023-01-05 08:00:00+02:00,398.0,0.0,0.0,347.0,0.0
2023-01-05 09:00:00+02:00,429.0,0.0,0.0,319.0,0.0
2023-01-05 10:00:00+02:00,440.0,0.0,0.0,312.0,0.0
2023-01-05 11:00:00+02:00,488.0,0.0,0.0,251.0,0.0
2023-01-05 12:00:00+02:00,502.0,0.0,0.0,230.0,0.0
2023-01-05 13:00:00+02:00,512.0,0.0,0.0,254.0,0.0
2023-01-05 14:00:00+02:00,486.0,0.0,0.0,238.0,0.0
2023-01-05 15:00:00+02:00,463.0,0.0,0.0,217.0,0.0
2023-01-05 16:00:00+02:00,382.0,0.0,0.0,210.0,0.0
2023-01-05 17:00:00+02:00,396.0,0.0,0.0,219.0,0.0
2023-01-05 18:00:00+02:00,406.0,0.0,0.0,212.0,0.0
2023-01-05 19:00:00+02:00,459.0,0.0,0.0,197.0,0.0
2023-01-05 20:00:00+02:00,474.0,0.0,0.0,178.0,0.0
2023-01-05 21:00:00+02:00,476.0,0.0,0.0,122.0,0.0
2023-01-05 22:00:00+02:00,462.0,0.0,0.0,135.0,0.0
2023-01-05 23:00:00+02:00,462.0,0.0,0.0,111.0,0.0
2023-01-06 00:00:00+02:00,528.0,0.0,0.0,127.0,0.0
2023-01-06 01:00:00+02:00,510.0,0.0,0.0,174.0,0.0
2023-01-06 02:00:00+02:00,531.0,0.0,0.0,146.0,0.0
2023-01-06 03:00:00+02:00,405.0,0.0,0.0,136.0,0.0
2023-01-06 04:00:00+02:00,408.0,0.0,0.0,119.0,0.0
2023-01-06 05:00:00+02:00,375.0,0.0,0.0,144.0,0.0
2023-01-06 06:00:00+02:00,359.0,0.0,0.0,203.0,0.0
2023-01-06 07:00:00+02:00,389.0,0.0,0.0,196.0,0.0
2023-01-06 08:00:00+02:00,454.0,0.0,0.0,173.0,0.0
2023-01-06 09:00:00+02:00,457.0,0.0,0.0,139.0,0.0
2023-01-06 10:00:00+02:00,370.0,0.0,0.0,135.0,0.0
2023-01-06 11:00:00+02:00,360.0,0.0,0.0,172.0,0.0
2023-01-06 12:00:00+02:00,350.0,0.0,0.0,154.0,0.0
2023-01-06 13:00:00+02:00,380.0,0.0,0.0,153.0,0.0
2023-01-06 14:00:00+02:00,336.0,0.0,0.0,191.0,0.0
2023-01-06 15:00:00+02:00,322.0,0.0,0.0,258.0,0.0
2023-01-06 16:00:00+02:00,331.0,0.0,0.0,362.0,0.0
2023-01-06 17:00:00+02:00,328.0,23.0,0.0,447.0,0.0
2023-01-06 18:00:00+02:00,364.0,0.0,0.0,414.0,0.0
2023-01-06 19:00:00+02:00,317.0,0.0,0.0,428.0,0.0
2023-01-06 20:00:00+02:00,289.0,0.0,0.0,409.0,0.0
2023-01-06 21:00:00+02:00,310.0,0.0,0.0,427.0,0.0
2023-01-06 22:00:00+02:00,333.0,0.0,0.0,356.0,0.0
2023-01-06 23:00:00+02:00,308.0,21.0,0.0,346.0,0.0
2023-01-07 00:00:00+02:00,330.0,20.0,0.0,466.0,0.0
2023-01-07 01:00:00+02:00,351.0,0.0,0.0,411.0,0.0
2023-01-07 02:00:00+02:00,325.0,0.0,0.0,411.0,0.0
2023-01-07 03:00:00+02:00,314.0,0.0,0.0,381.0,0.0
2023-01-07 04:00:00+02:00,275.0,0.0,0.0,404.0,0.0
2023-01-07 05:00:00+02:00,245.0,0.0,0.0,413.0,0.0
2023-01-07 06:00:00+02:00,277.0,0.0,0.0,306.0,0.0
2023-01-07 07:00:00+02:00,338.0,0.0,0.0,340.0,0.0
2023-01-07 08:00:00+02:00,325.0,0.0,0.0,309.0,0.0
2023-01-07 09:00:00+02:00,349.0,0.0,0.0,303.0,0.0
2023-01-07 10:00:00+02:00,298.0,0.0,0.0,315.0,0.0
2023-01-07 11:00:00+02:00,203.0,0.0,0.0,317.0,0.0
2023-01-07 12:00:00+02:00,187.0,0.0,0.0,299.0,0.0
2023-01-07 13:00:00+02:00,163.0,0.0,0.0,290.0,0.0
2023-01-07 14:00:00+02:00,76.0,0.0,0.0,367.0,0.0
2023-01-07 15:00:00+02:00,66.0,0.0,0.0,385.0,0.0
2023-01-07 16:00:00+02:00,98.0,0.0,0.0,527.0,0.0
2023-01-07 17:00:00+02:00,101.0,0.0,0.0,580.0,0.0
2023-01-07 18:00:00+02:00,169.0,0.0,0.0,571.0,0.0
2023-01-07 19:00:00+02:00,165.0,0.0,0.0,585.0,0.0
2023-01-07 20:00:00+02:00,211.0,0.0,0.0,538.0,0.0
2023-01-07 21:00:00+02:00,220.0,0.0,0.0,551.0,0.0
2023-01-07 22:00:00+02:00,263.0,0.0,0.0,508.0,0.0
2023-01-07 23:00:00+02:00,294.0,0.0,0.0,462.0,0.0
2023-01-08 00:00:00+02:00,313.0,0.0,0.0,490.0,0.0
2023-01-08 01:00:00+02:00,221.0,0.0,0.0,552.0,0.0
2023-01-08 02:00:00+02:00,247.0,0.0,0.0,503.0,0.0
2023-01-08 03:00:00+02:00,235.0,0.0,0.0,471.0,0.0
2023-01-08 04:00:00+02:00,235.0,0.0,0.0,436.0,0.0
2023-01-08 05:00:00+02:00,272.0,0.0,0.0,398.0,0.0
2023-01-08 06:00:00+02:00,256.0,0.0,0.0,,0.0
2023-01-08 07:00:00+02:00,299.0,0.0,0.0,517.0,0.0
2023-01-08 08:00:00+02:00,317.0,0.0,0.0,294.0,0.0
2023-01-08 09:00:00+02:00,387.0,0.0,0.0,227.0,0.0
2023-01-08 10:00:00+02:00,426.0,0.0,0.0,175.0,0.0
2023-01-08 11:00:00+02:00,455.0,0.0,0.0,168.0,0.0
2023-01-08 12:00:00+02:00,444.0,0.0,0.0,156.0,0.0
2023-01-08 13:00:00+02:00,421.0,0.0,0.0,164.0,0.0
2023-01-08 14:00:00+02:00,338.0,0.0,0.0,158.0,0.0
2023-01-08 15:00:00+02:00,342.0,0.0,0.0,205.0,0.0
2023-01-08 16:00:00+02:00,306.0,0.0,0.0,272.0,0.0
2023-01-08 17:00:00+02:00,392.0,0.0,0.0,274.0,0.0
2023-01-08 18:00:00+02:00,464.0,0.0,0.0,207.0,0.0
2023-01-08 19:00:00+02:00,480.0,0.0,0.0,210.0,0.0
2023-01-08 20:00:00+02:00,513.0,0.0,0.0,193.0,0.0
2023-01-08 21:00:00+02:00,490.0,0.0,0.0,217.0,0.0
2023-01-08 22:00:00+02:00,537.0,0.0,0.0,193.0,0.0
2023-01-08 23:00:00+02:00,565.0,0.0,0.0,155.0,0.0
2023-01-09 00:00:00+02:00,566.0,0.0,0.0,80.0,0.0
2023-01-09 01:00:00+02:00,577.0,0.0,0.0,70.0,0.0
2023-01-09 02:00:00+02:00,615.0,0.0,0.0,0.0,21.0
2023-01-09 03:00:00+02:00,560.0,0.0,0.0,0.0,80.0
2023-01-09 04:00:00+02:00,506.0,0.0,0.0,2.0,122.0
2023-01-09 05:00:00+02:00,520.0,0.0,0.0,56.0,21.0
2023-01-09 06:00:00+02:00,436.0,0.0,0.0,195.0,0.0
2023-01-09 07:00:00+02:00,297.0,0.0,0.0,351.0,0.0
2023-01-09 08:00:00+02:00,338.0,0.0,0.0,287.0,0.0
2023-01-09 09:00:00+02:00,393.0,0.0,0.0,216.0,0.0
2023-01-09 10:00:00+02:00,460.0,0.0,0.0,145.0,0.0
2023-01-09 11:00:00+02:00,552.0,0.0,0.0,135.0,0.0
2023-01-09 12:00:00+02:00,508.0,0.0,0.0,144.0,0.0
2023-01-09 13:00:00+02:00,492.0,0.0,0.0,150.0,0.0
2023-01-09 14:00:00+02:00,537.0,0.0,0.0,89.0,0.0
2023-01-09 15:00:00+02:00,503.0,0.0,0.0,170.0,0.0
2023-01-09 16:00:00+02:00,436.0,0.0,0.0,204.0,0.0
2023-01-09 17:00:00+02:00,441.0,0.0,0.0,248.0,0.0
2023-01-09 18:00:00+02:00,431.0,0.0,0.0,216.0,0.0
2023-01-09 19:00:00+02:00,492.0,0.0,0.0,150.0,0.0
2023-01-09 20:00:00+02:00,513.0,0.0,0.0,135.0,0.0
2023-01-09 21:00:00+02:00,545.0,0.0,0.0,69.0,0.0
2023-01-09 22:00:00+02:00,511.0,0.0,0.0,61.0,0.0
2023-01-09 23:00:00+02:00,497.0,0.0,0.0,77.0,0.0
2023-01-10 00:00:00+02:00,677.0,0.0,0.0,3.0,169.0
2023-01-10 01:00:00+02:00,716.0,0.0,0.0,0.0,216.0
2023-01-10 02:00:00+02:00,734.0,0.0,0.0,0.0,346.0
2023-01-10 03:00:00+02:00,772.0,0.0,0.0,0.0,449.0
2023-01-10 04:00:00+02:00,638.0,0.0,0.0,0.0,424.0
2023-01-10 05:00:00+02:00,655.0,0.0,0.0,0.0,424.0
2023-01-10 06:00:00+02:00,436.0,0.0,0.0,3.0,156.0
2023-01-10 07:00:00+02:00,384.0,0.0,0.0,150.0,2.0
2023-01-10 08:00:00+02:00,385.0,0.0,0.0,162.0,0.0
2023-01-10 09:00:00+02:00,425.0,0.0,0.0,106.0,0.0
2023-01-10 10:00:00+02:00,490.0,0.0,0.0,11.0,31.0
2023-01-10 11:00:00+02:00,518.0,0.0,0.0,0.0,96.0
2023-01-10 12:00:00+02:00,513.0,0.0,0.0,0.0,87.0
2023-01-10 13:00:00+02:00,516.0,0.0,0.0,0.0,77.0
2023-01-10 14:00:00+02:00,529.0,0.0,0.0,0.0,108.0
2023-01-10 15:00:00+02:00,513.0,0.0,0.0,0.0,7.0
2023-01-10 16:00:00+02:00,476.0,0.0,0.0,48.0,0.0
2023-01-10 17:00:00+02:00,497.0,0.0,0.0,55.0,0.0
2023-01-10 18:00:00+02:00,503.0,0.0,0.0,63.0,0.0
2023-01-10 19:00:00+02:00,512.0,0.0,0.0,75.0,0.0
2023-01-10 20:00:00+02:00,556.0,0.0,0.0,67.0,0.0
2023-01-10 21:00:00+02:00,551.0,0.0,0.0,22.0,0.0
2023-01-10 22:00:00+02:00,510.0,0.0,0.0,52.0,0.0
2023-01-10 23:00:00+02:00,559.0,0.0,0.0,59.0,0.0
2023-01-11 00:00:00+02:00,663.0,0.0,0.0,8.0,17.0
2023-01-11 01:00:00+02:00,626.0,0.0,0.0,57.0,2.0
2023-01-11 02:00:00+02:00,573.0,0.0,0.0,35.0,13.0
2023-01-11 03:00:00+02:00,582.0,0.0,0.0,4.0,117.0
2023-01-11 04:00:00+02:00,555.0,0.0,0.0,26.0,46.0
2023-01-11 05:00:00+02:00,515.0,0.0,0.0,68.0,0.0
2023-01-11 06:00:00+02:00,447.0,0.0,0.0,184.0,0.0
2023-01-11 07:00:00+02:00,432.0,0.0,0.0,263.0,0.0
2023-01-11 08:00:00+02:00,395.0,0.0,0.0,400.0,0.0
2023-01-11 09:00:00+02:00,318.0,0.0,0.0,466.0,0.0
2023-01-11 10:00:00+02:00,296.0,0.0,0.0,399.0,0.0
2023-01-11 11:00:00+02:00,265.0,0.0,0.0,370.0,0.0
2023-01-11 12:00:00+02:00,262.0,0.0,0.0,303.0,0.0
2023-01-11 13:00:00+02:00,182.0,0.0,0.0,366.0,0.0
2023-01-11 14:00:00+02:00,215.0,0.0,0.0,361.0,0.0
2023-01-11 15:00:00+02:00,318.0,0.0,0.0,336.0,0.0
2023-01-11 16:00:00+02:00,337.0,0.0,0.0,389.0,0.0
2023-01-11 17:00:00+02:00,397.0,0.0,0.0,413.0,0.0
2023-01-11 18:00:00+02:00,425.0,0.0,0.0,391.0,0.0
2023-01-11 19:00:00+02:00,434.0,0.0,0.0,394.0,0.0
2023-01-11 20:00:00+02:00,452.0,0.0,0.0,362.0,0.0
2023-01-11 21:00:00+02:00,460.0,0.0,0.0,267.0,0.0
2023-01-11 22:00:00+02:00,478.0,0.0,0.0,202.0,0.0
2023-01-11 23:00:00+02:00,519.0,0.0,0.0,181.0,0.0
2023-01-12 00:00:00+02:00,554.0,0.0,0.0,238.0,0.0
2023-01-12 01:00:00+02:00,503.0,0.0,0.0,202.0,0.0
2023-01-12 02:00:00+02:00,551.0,0.0,0.0,190.0,0.0
2023-01-12 03:00:00+02:00,564.0,0.0,0.0,163.0,0.0
2023-01-12 04:00:00+02:00,453.0,0.0,0.0,174.0,0.0
2023-01-12 05:00:00+02:00,398.0,0.0,0.0,194.0,0.0
2023-01-12 06:00:00+02:00,319.0,0.0,0.0,319.0,0.0
2023-01-12 07:00:00+02:00,230.0,0.0,0.0,419.0,0.0
2023-01-12 08:00:00+02:00,246.0,0.0,0.0,410.0,0.0
2023-01-12 09:00:00+02:00,214.0,0.0,0.0,475.0,0.0
2023-01-12 10:00:00+02:00,205.0,0.0,0.0,435.0,0.0
2023-01-12 11:00:00+02:00,204.0,0.0,0.0,318.0,0.0
2023-01-12 12:00:00+02:00,223.0,0.0,0.0,289.0,0.0
2023-01-12 13:00:00+02:00,208.0,0.0,0.0,304.0,0.0
2023-01-12 14:00:00+02:00,201.0,0.0,0.0,284.0,0.0
2023-01-12 15:00:00+02:00,238.0,0.0,0.0,300.0,0.0
2023-01-12 16:00:00+02:00,213.0,0.0,0.0,,0.0
2023-01-12 17:00:00+02:00,252.0,0.0,0.0,403.0,0.0
2023-01-12 18:00:00+02:00,243.0,0.0,0.0,460.0,0.0
2023-01-12 19:00:00+02:00,289.0,0.0,0.0,443.0,0.0
2023-01-12 20:00:00+02:00,247.0,0.0,0.0,447.0,0.0
2023-01-12 21:00:00+02:00,309.0,0.0,0.0,413.0,0.0
2023-01-12 22:00:00+02:00,297.0,0.0,0.0,452.0,0.0
2023-01-12 23:00:00+02:00,332.0,0.0,0.0,406.0,0.0
2023-01-13 00:00:00+02:00,266.0,0.0,0.0,430.0,0.0
2023-01-13 01:00:00+02:00,247.0,0.0,0.0,482.0,0.0
2023-01-13 02:00:00+02:00,298.0,0.0,0.0,452.0,0.0
2023-01-13 03:00:00+02:00,160.0,0.0,0.0,471.0,0.0
2023-01-13 04:00:00+02:00,118.0,0.0,0.0,523.0,0.0
2023-01-13 05:00:00+02:00,69.0,0.0,0.0,550.0,0.0
2023-01-13 06:00:00+02:00,49.0,0.0,0.0,607.0,0.0
2023-01-13 07:00:00+02:00,71.0,0.0,0.0,571.0,0.0
2023-01-13 08:00:00+02:00,99.0,0.0,0.0,513.0,0.0
2023-01-13 09:00:00+02:00,74.0,1.0,0.0,544.0,0.0
2023-01-13 10:00:00+02:00,54.0,0.0,0.0,480.0,0.0
2023-01-13 11:00:00+02:00,46.0,0.0,0.0,448.0,0.0
2023-01-13 12:00:00+02:00,76.0,0.0,0.0,435.0,0.0
2023-01-13 13:00:00+02:00,59.0,0.0,0.0,429.0,0.0
2023-01-13 14:00:00+02:00,89.0,0.0,0.0,463.0,0.0
2023-01-13 15:00:00+02:00,130.0,0.0,0.0,468.0,0.0
2023-01-13 16:00:00+02:00,118.0,0.0,0.0,464.0,0.0
2023-01-13 17:00:00+02:00,167.0,0.0,0.0,470.0,0.0
2023-01-13 18:00:00+02:00,129.0,0.0,0.0,502.0,0.0
2023-01-13 19:00:00+02:00,215.0,0.0,0.0,506.0,0.0
2023-01-13 20:00:00+02:00,238.0,0.0,0.0,490.0,0.0
2023-01-13 21:00:00+02:00,200.0,0.0,0.0,467.0,0.0
2023-01-13 22:00:00+02:00,242.0,0.0,0.0,435.0,0.0
2023-01-13 23:00:00+02:00,278.0,0.0,0.0,477.0,0.0
2023-01-14 00:00:00+02:00,245.0,0.0,0.0,531.0,0.0
2023-01-14 01:00:00+02:00,285.0,0.0,0.0,516.0,0.0
2023-01-14 02:00:00+02:00,239.0,0.0,0.0,513.0,0.0
2023-01-14 03:00:00+02:00,218.0,0.0,0.0,507.0,0.0
2023-01-14 04:00:00+02:00,179.0,0.0,0.0,519.0,0.0
2023-01-14 05:00:00+02:00,181.0,0.0,0.0,507.0,0.0
2023-01-14 06:00:00+02:00,184.0,0.0,0.0,527.0,0.0
